name,line
JAEHEE,Matter of taste.
YOOSUNG,It’s too much. I don’t like it.
JAEHEE,^^
ZEN,I am indeed very handsome.
JAEHEE,Yes you are.
ZEN,lol… It’s so impossible.
ZEN,Those looks.
JAEHEE,You will have to live with it. No choice.
ZEN,"Ya… Gosh, this is so hard."
YOOSUNG,My god…
ZEN,Living with such an impressive face.
ZEN,I have no choice but to work out as well.
ZEN,T_T
MC,God. I’m cringing.
YOOSUNG,Me too…
YOOSUNG,I wanna die…
MC,Now I know the true meaning of beauty.
JAEHEE,I agree.
ZEN,Thank you ^^
YOOSUNG,I’m leaving.
YOOSUNG,No one understands me!!
YOOSUNG,Laterz
ZEN,I’m going to go work out now.
JAEHEE,"Yes, maintenance is key."
MC,"Beautiful Zen, have a good work out and see you later."
ZEN,"Okay. My beauty follows the law of conservation, so look forward to it."
MC,"Cheer up, Yoosung~. I feel you~!"
YOOSUNG,Yes… Thank you!
YOOSUNG,Don’t let his narcissism get to you.
YOOSUNG,Good bye ^^
JAEHEE,I think it would be nice if he takes a photo
JAEHEE,while he’s working out…
MC,I want to work out with Zen…
JAEHEE,Do not imagine such ridiculous things.
JAEHEE,Zen is an actor very sensitive to scandals.
MC,"Wet hair, sweat drops rolling down his muscles…"
JAEHEE,Just imagining it
JAEHEE,…
JAEHEE,Never mind.
JAEHEE,"Oh, right."
JAEHEE,I almost forgot.
JAEHEE,I had something to tell you…
JAEHEE,After being reminded by the fact that Yoosung is a university student
JAEHEE,I sought out a group of the youngest students to be accepted to college.
JAEHEE,They overly like to brag about themselves
JAEHEE,but many of their parents are very successful.
JAEHEE,I think it would be nice if they come to the party. I wanted to know your thoughts.
MC,Hmm… I’ll think about it.
JAEHEE,"Yes, do so."
MC,I think it’ll be nice to invite them.
JAEHEE,Alright. I’ll get in touch.
JAEHEE,I’ll get going too.
JAEHEE,Elizabeth is making a strange noise.
JAEHEE,"Okay, then good bye."
MC,"Good luck looking after the cat, Jaehee."
JAEHEE,Thank you for your concerns.
MC,"Seven, hello~"
707,It’s MC~ lol
JAEHEE,Hello.
707,Jaehee’s here too. lol
MC,Jaehee~ You’re here again.
JAEHEE,"MC,"
JAEHEE,Mr. Han is on a business trip so I have some free time.
707,Hey hey
707,lmafoooooo
707,Zen’s narcissism is getting worse by the day.
707,Not long till I refer him to a doctor.
JAEHEE,He has no choice because of his good looks.
JAEHEE,I am only worried that the more popular he becomes
JAEHEE,the greater number of people who will harbor passionate feelings for him.
707,Zen wants to get a girlfriend.
707,That’s good for him lol
JAEHEE,"I repeat,"
JAEHEE,scandals are poison to an actor.
JAEHEE,I am quite worried…
JAEHEE,that MC has feelings for Zen.
JAEHEE,Please tell me the truth.
MC,Are you being jealous?
JAEHEE,I am not.
707,I think she is.
MC,It’s nothing like that~.
JAEHEE,Then I’m glad to hear that.
707,So nosy lol
JAEHEE,I am only saying this for everyone’s interests.
707,Think it’s just for ur interests.
JAEHEE,That is not so.
JAEHEE,It would affect Zen’s career in particular…
JAEHEE,but I think it’s not appropriate for members to date each other regardless.
707,Why do u sound like the dean of a private school?
JAEHEE,"MC, you play a critical role in holding the party."
JAEHEE,I only hope that you recognize your role and responsibility to commence the work with devotion…
707,Jealous?
707,lololol
MC,"Jaehee, relax. lolol"
JAEHEE,Just consider it a warning.
707,"I do think that ur overreacting a bit, Jaehee…"
707,This isn’t a school.
707,U should date whoever u want to lol
JAEHEE,That is not a selfish thought not considering Zen’s career at all.
JAEHEE,Anyways…
MC,I don’t think she’s jealous.
707,"Right. MC, maybe you are jealous lolol"
MC,Do you want to see what real hysteria looks like?
JAEHEE,Hahaha
JAEHEE,That was a bit funny.
707,Hysteric women are so scary~~! >.<
MC,Shut that mouth.
707,Scary~ >.<
JAEHEE,Why are you accusing me?
JAEHEE,You are here just in time. Please take the cat.
JAEHEE,The Elizabeth the 3rd you like so much is right here.
707,I want to see my Elly~
707,But not now…
707,I’m about to pass out..
707,I’m falling…
707,asleep….Zzzz
707,Zzzz
JAEHEE,Who can sleep while typing zzz;;;;….
JAEHEE,He is very useless when I actually need help.
707,Awake again.
MC,Omg
MC,lolol
707,I have something to say.
707,I found her.
707,The lady.
JAEHEE,I’ve already found the Lady of the bracelets.
707,"…Not her, the Lady of the Workbaskets."
JAEHEE,I’m sorry?
JAEHEE,What?
MC,Don’t joke around~
JAEHEE,I can’t even laugh.
JAEHEE,Please stop the boring joke.
MC,Oh! You found the great lady! You are amazing.
707,Ahem!
JAEHEE,Are you serious?
707,lololol
707,I’m serious.
707,She’s an amazing lady who made workbaskets for 15 years.
JAEHEE,How did you find someone like that;;
JAEHEE,"No actually, why did you find someone like that?"
707,^^ The world is full of possibilities.
JAEHEE,Please do not ramble and get straight to the point.
707,Right.
707,Endless possibilities.
707,The beauty of this world.
JAEHEE,What are you talking about.
707,This world! So beautiful!!
MC,It is so beautiful that she put so much passion into making worthless work baskets for 15 years. Do you think he’s aiming to be gap moe?
707,Oh…
707,Someone understands this!!
707,We’re meant to be!?
JAEHEE,-_-
JAEHEE,I actually hope that is the case.
JAEHEE,Then Zen is safe.
707,I thought u said members shouldn’t date each other?
JAEHEE,"As you said, this is not a school."
MC,We’ll have a small wedding at the space station.
707,!!!
707,Wow! I wanted to get married at the space station too!
JAEHEE,The guests will have to risk their lives.
JAEHEE,I will not attend.
MC,Jaehee… I’m hurt T-T
JAEHEE,I am only joking. Please do not be hurt.
MC,I think he’s high on something.
JAEHEE,I agree.
JAEHEE,But…
JAEHEE,He is always like that so I am not even surprised.
JAEHEE,Please do not make me use the same emoji twice
JAEHEE,and tell us what you are really trying to say.
707,We have to invite her to the party.
707,I’ll get to meet the master of workbaskets…!
MC,I’m not going to invite her;;
JAEHEE,I’m relieved.
JAEHEE,Since MC is a normal person.
MC,Let’s invite her!
707,Hell yes!
707,I’ll tell her to send u an email.
707,So excited!!
707,Oh….
707,My eyes are closing…
707,Z
707,Zzz
JAEHEE,He is really
JAEHEE,impossible.
MC,Well… At least he’s funny ^^
JAEHEE,I don’t find him funny at all.
MC,I agree.
JAEHEE,It is quite common to find
JAEHEE,overly intelligent people who are quite not right in their heads.
JAEHEE,…I’ll find comfort in that.
JAEHEE,I will have to research that lady.
JAEHEE,I’d be angry if Seven is messing around again.
MC,"Okay, go ahead~"
JAEHEE,"Yes, good bye."
MC,"Hope he’s not just fishing… Good luck, Jaehee!"
JAEHEE,I hope so as well.
JAEHEE,Then good bye.
MC,"Yoosung, are you taking a break from playing games?"
YOOSUNG,What do you mean games…
YOOSUNG,You read my messages.
YOOSUNG,I’m quitting LOLOL.
MC,"Yoosung, it’s a good evening~"
YOOSUNG,Good evening!!
YOOSUNG,I haven’t played LOLOL this afternoon and I feel very refreshed.
YOOSUNG,Yes. It’s time to delete my account.
YOOSUNG,My dark circles are gone ^^
YOOSUNG,From the coffee club to studying for TOEIC.
YOOSUNG,My life has turned upside down
YOOSUNG,in a single day.
YOOSUNG,I’m gonna log into LOLOL and delete my characters.
MC,Good luck..^^
YOOSUNG,Yup! Thank you!
MC,We’ll see…^^
YOOSUNG,I’ll prove to you how determined I am!
ZEN,lolol Yoosung.
ZEN,Do you really think you can quit overnight?
MC,"I support you, Yoosung."
YOOSUNG,Thank you!
ZEN,lolol we’ll see~
JAEHEE,We’ll see.
MC,Yeah lolololol don’t think it’s possible.
ZEN,lololol The result is obvious.
JAEHEE,I agree.
YOOSUNG,Omg…
YOOSUNG,Heya Zen.
YOOSUNG,"Jaehee, you’re here too."
JAEHEE,Hello.
MC,It’s crowded here~
JAEHEE,Yes it is.
MC,Hey hey everyone.
YOOSUNG,Hey hey.
JAEHEE,;;
ZEN,"lolol Hey, MC."
ZEN,Yoosung..
ZEN,It’ll be different if you log in tonight ^^
JAEHEE,How can you say that when he just decided to quit games…
JAEHEE,"Since he won’t have a girlfriend anyways,"
JAEHEE,won’t it be better for him to play games?
MC,lolol Stop teasing him.
YOOSUNG,Yeah T_T
ZEN,It’s fun teasing Yoosung.
JAEHEE,I am not teasing.
YOOSUNG,Omg.
MC,You’re never gonna get a girlfriend so just enjoy life.
ZEN,lmfaoooooooooo So funny.
JAEHEE,^^
YOOSUNG,Omg.
YOOSUNG,You two are too mean!
YOOSUNG,Don’t pull MC into it too..
YOOSUNG,"MC, I’m leaving."
YOOSUNG,I’m not gonna say bye to Jaehee and Zen. Hmph.
JAEHEE,Do you think Yoosung will really change?
ZEN,No way that’s gonna happen lol
JAEHEE,I’m only flustered that he’s changed so much in half a day.
ZEN,lol I agree.
ZEN,It’s so cute to see Yoosung get angry.
JAEHEE,"I don’t know if he’s cute, but I did feel a bit of pleasure."
MC,lololol I enjoy teasing Yoosung too.
ZEN,lololol
ZEN,Women are worse these days.
MC,"Jaehee, you’re not…"
JAEHEE,??
JAEHEE,"No, I’m not."
ZEN,What did you think the question was?
JAEHEE,I don’t know but my answer is no.
ZEN,Hmm?
ZEN,"Right, MC."
ZEN,I told you about the model agency right?
ZEN,They’re asking me to wear Hanbok for a photoshoot.
ZEN,So I looked into what company was going to use the photos…
ZEN,And it’s an organization called Drop the Beat~…
ZEN,It’s a pretty big music label that produces traditional Korean music.
ZEN,Was wondering if you’d be interested.
JAEHEE,I think it won’t be bad to invite them.
ZEN,Right?
MC,Hmm. Don’t think they’ll fit with the party theme ^^;
ZEN,"Yeah? If you think so, then okay."
MC,Invite them to the party.
ZEN,Then I’ll tell them to reach you.
ZEN,I’m glad to help lol
ZEN,Haha.
ZEN,"Jaehee, how are you doing?"
JAEHEE,I’d like to say I’m well but I can’t.
JAEHEE,When do you think Mr. Han will take Elizabeth back…?
ZEN,He still hasn’t taken her back?
MC,I guess cat’s are pretty time consuming.
ZEN,I really… do not hate cats… but I don’t want one.
ZEN,Just thinking about that fur ball being beside me… ugh…
JAEHEE,I remember. The last time you were with Elizabeth…
JAEHEE,You suffered.
ZEN,I don’t want to remember it…
MC,Jumin must be busy with his schedule.
JAEHEE,I assume so.
ZEN,Hmph. No use worrying about him.
ZEN,He’s probably in his limo.
JAEHEE,"Limousines attract attention, so he takes a large van instead."
ZEN,That’s the same thing.
MC,"It must be hard, Jaehee."
JAEHEE,I thought it would be okay since it’s only for half a day…
JAEHEE,But he is late as usual.
JAEHEE,My suit is covered in white hair.
ZEN,Horrible just thinking about it.
JAEHEE,He said he’d come back this evening. Why hasn’t he?
ZEN,This dude thinks money can solve everything so he doesn’t have to keep his word.
JAEHEE,You are correct.
MC,Don’t be like that to Jumin.
ZEN,Omg.
ZEN,Why are you taking his side?
JAEHEE,I should have been more careful about my words… I apologize.
ZEN,Hmm~.
MC,Jaehee… I guess it’s been really tough?
ZEN,lololol Yeah…
ZEN,She must have been really upset.
ZEN,Oh.
ZEN,I have to take this call.
ZEN,"MC, talk to you later."
JAEHEE,I have to go take care of the cat. She’s loud in the living room.
MC,"Zen, talk to you later ^^"
ZEN,Yup. Later!
JAEHEE,Good bye…
MC,"Jaehee, good luck~!"
JAEHEE,Thank you.
JAEHEE,Then bye.
MC,"Jaehee, he still hasn’t picked up the cat?"
JAEHEE,Not yet.
V,I’m sure it’s tough.
MC,Oh! It’s V.
V,"Hello, MC."
JAEHEE,"Hello, V."
V,"Hello, Jaehee."
JAEHEE,You’ve been coming here more often the past few days…
JAEHEE,I assume you are less busy.
V,Haha.
V,I’m not that busy.
JAEHEE,"You came this afternoon, yes?"
V,Yes.
V,After what Yoosung said
V,I tried to put in more care but…
V,"I must leave on a business trip, so it will be difficult to come in here often."
MC,I want to know what you do exactly.
V,I don’t do much.
JAEHEE,You are still humble as usual.
JAEHEE,I read in the magazine that your last exhibition was a huge success…
MC,Exhibition?
JAEHEE,"He is not well known to the public, but he has created many great works"
JAEHEE,and he is very renown in the industry.
MC,Are you a painter?
V,No. I am not very talented at painting.
JAEHEE,He is a photographer.
JAEHEE,I don’t know if you heard before
JAEHEE,but V takes photographs.
MC,I think he’s rich.
JAEHEE,I don’t know the intention behind those words…
JAEHEE,but considering the auction bids for his photographs
JAEHEE,I assume he is very wealthy.
V,I’m not as wealthy as Jumin.
JAEHEE,That is because Mr. Han owns several businesses.
MC,So cool~!
JAEHEE,Yes. V’s photographs are very beautiful.
JAEHEE,Although I have only seen a few.
V,"Thank you, Jaehee."
JAEHEE,"V’s photographs are often in magazines and books, but whenever he has solo exhibitions, I know that thousands of people gather from all over the country."
JAEHEE,Mr. Han has told me all photos are sold the first day.
V,"Haha, I still have a long way to go."
V,But thank you for saying that.
JAEHEE,I had a question to ask you. May I?
V,Of course.
JAEHEE,"At our last party, auctioning off your photographs created a lot of attention"
JAEHEE,and I wanted to ask if that would be possible again.
V,If only my photographs can be put to good use
V,I will donate as many as I can.
JAEHEE,I’m glad to hear that.
MC,"Thank you, V!"
V,"I’m honored to be of help, MC."
JAEHEE,I thought we did not have enough time to bring attention to the party
JAEHEE,"but with your photographs, people will gather from all around the country."
V,You are too kind.
V,I haven’t been working very much recently
V,so I’m not sure if I can be much help… I’m a bit nervous.
JAEHEE,I’m sure you will be of great help.
JAEHEE,If the party date is set…
JAEHEE,I take it that MC is safe?
MC,Did I do something?
JAEHEE,That is not what I mean…
MC,I am safe.
JAEHEE,That is not what I mean…
JAEHEE,I meant that you are safe to us.
JAEHEE,I apologize if I offended you.
MC,What do you mean I’m not safe?
JAEHEE,"Until a couple of days ago, you were a complete stranger."
JAEHEE,Members of RFA such as Mr. Han or Zen are sensitive to society’s impression of them.
JAEHEE,"Because this is where their private lives are shared, it is natural that all members must be reliable."
JAEHEE,I hope you understand.
MC,"If you weren’t going to trust me, you shouldn’t have accepted me as a member in the first place."
JAEHEE,That’s…
V,"What’s important now is that you are one of us, MC."
V,I apologize if this offended you.
JAEHEE,I…
MC,Hmm… I understand.
JAEHEE,"Thank you, MC."
JAEHEE,I only thought that V would have verified that MC is not a threat to us before setting a date.
JAEHEE,Didn’t we all accept MC very suddenly because of our trust in you?
JAEHEE,Although Luciel checked on MC on the very first day…
JAEHEE,I assumed that you would have checked once more.
V,You are right.
V,"I’m sorry, MC… but we had to verify once more to see if you are not dangerous."
V,"Normally, we would have taken time to inspect before accepting a new member"
V,"but because you were an exceptional case, we had to do it afterwards."
JAEHEE,If MC has been verified once more… then she is completely safe to us.
V,Yes.
V,Luciel and I checked before setting the date.
V,Although we didn’t tell Yoosung.
MC,You could have just asked me what you wanted to know…
V,We weren’t suspicious enough to bother you.
V,Since the important things to find out are the person or group that led you there.
MC,"You do trust me, right?"
V,I do not think trust is the issue.
V,"My responsibility and duty is to make sure that even if you make a mistake, I can take care of it."
